Spearman	Kendall	MutualInformation
0.94	0.87	1.79
0.31	0.20	1.79
0.51	0.33	3.00
0.58	0.41	3.84
0.57	0.43	2.08
0.63	0.44	2.20
0.50	0.40	1.61
0.63	0.46	3.56
0.09	0.07	1.79
0.27	0.20	2.40
1.00	1.00	1.39
0.83	0.60	1.79
0.46	0.33	3.22
0.74	0.56	2.56
0.80	0.67	1.39
0.61	0.47	2.83
0.71	0.52	1.95
0.48	0.34	2.83
0.43	0.33	1.95
0.66	0.52	2.64
0.80	0.67	1.39
0.33	0.28	2.20
0.74	0.53	2.89
0.61	0.52	1.95
0.27	0.21	2.83
0.83	0.67	2.40
0.72	0.55	2.48
0.61	0.45	2.40
0.68	0.52	1.95
0.37	0.30	2.64
0.66	0.53	2.89
0.53	0.41	2.64
0.55	0.41	3.90
0.70	0.52	3.37
0.48	0.33	3.18
0.35	0.23	2.77
0.89	0.73	1.79
0.37	0.33	1.79
0.72	0.57	3.09
0.55	0.41	3.18
0.34	0.26	2.71
0.09	0.11	2.30
0.94	0.87	1.79
0.72	0.53	3.26
0.41	0.28	2.77
0.79	0.52	1.95
0.57	0.32	2.64
0.75	0.60	2.64
0.48	0.33	2.20
0.52	0.33	3.30
0.56	0.40	3.43
0.86	0.69	2.56
0.50	0.33	2.56
0.69	0.47	3.76
0.53	0.37	3.43
0.42	0.26	2.83
0.66	0.52	2.48
0.56	0.38	3.30
0.78	0.68	2.71
0.90	0.78	2.20
0.31	0.20	1.79
0.83	0.61	2.20
0.59	0.34	3.09
0.33	0.19	2.64
0.50	0.40	1.61
0.43	0.31	3.09
0.09	0.07	1.79
0.62	0.43	2.08
0.64	0.43	2.08
0.69	0.52	2.48
0.86	0.71	2.40
0.33	0.16	2.40
0.63	0.46	3.56
0.74	0.54	2.56
0.60	0.43	2.08
0.50	0.40	1.61
-0.60	-0.33	1.39
0.31	0.24	2.40
0.80	0.62	3.40
-0.25	-0.16	2.30
0.27	0.19	2.64
0.49	0.35	2.89
0.73	0.58	3.22
0.60	0.40	1.61
1.00	1.00	1.61
0.40	0.40	1.61
0.40	0.40	1.61
0.48	0.36	2.56
0.44	0.31	2.94
0.26	0.20	1.79
0.68	0.52	1.95
0.71	0.60	2.30
0.27	0.12	2.48
0.63	0.47	2.64
0.64	0.48	3.04
0.54	0.38	3.04
0.50	0.35	3.22
0.78	0.60	2.64
0.42	0.30	3.04
0.18	0.14	2.89
0.61	0.46	3.26
0.14	0.20	1.79
0.83	0.60	1.79
1.00	1.00	1.10
0.76	0.60	3.00
0.70	0.48	2.77
0.67	0.51	2.30
-0.33	-0.25	2.64
0.26	0.20	1.79
0.81	0.65	2.77
0.67	0.49	3.30
0.73	0.56	2.20
0.90	0.80	1.61
0.50	0.39	2.71
0.75	0.63	2.77
0.72	0.52	3.14
0.52	0.38	3.37
0.79	0.59	3.26
0.46	0.31	3.14
0.69	0.53	2.77
0.63	0.50	2.20
-0.08	-0.07	2.30
0.86	0.69	2.56
0.72	0.57	2.94
0.68	0.52	1.95
0.58	0.42	2.30
0.75	0.62	1.95
0.54	0.47	1.79
0.82	0.62	1.95
0.90	0.80	1.61
1.00	1.00	1.61
0.75	0.57	3.30
-1.00	-1.00	0.69
0.58	0.43	2.94
0.54	0.47	1.79
1.00	1.00	2.08
0.65	0.50	2.20
0.17	0.13	2.56
1.00	1.00	0.69
0.54	0.38	2.30
0.77	0.56	2.40
-1.00	-1.00	0.69
0.24	0.09	2.40
0.24	0.13	3.09
0.57	0.41	3.30
0.94	0.87	1.79
0.50	0.37	2.89
0.74	0.58	2.64
-0.04	-0.05	1.95
0.60	0.47	1.79
0.55	0.39	3.66
0.65	0.48	3.56
0.51	0.37	3.09
0.38	0.33	2.56
-0.90	-0.80	1.61
0.79	0.71	1.95
0.83	0.67	2.40
0.22	0.16	3.14
0.48	0.34	2.83
0.79	0.62	1.95
-0.50	-0.33	1.10
0.30	0.20	1.61
0.27	0.23	2.64
1.00	1.00	0.69
0.32	0.24	1.95
0.00	0.00	1.61
-0.10	-0.06	2.20
0.60	0.42	3.83
0.39	0.30	2.71
0.73	0.56	2.20
0.58	0.40	3.26
0.47	0.44	2.20
0.61	0.45	2.48
0.80	0.65	2.94
0.30	0.20	1.61
0.74	0.60	2.71
0.50	0.33	1.10
0.53	0.40	3.18
0.75	0.58	2.48
0.36	0.21	2.08
0.56	0.40	3.00
-0.40	-0.33	1.39
1.00	1.00	1.10
0.84	0.67	2.40
0.38	0.29	2.08
0.60	0.40	1.61
0.55	0.38	2.40
0.87	0.70	2.48
0.78	0.56	2.20
-0.27	-0.20	2.30
0.35	0.16	3.09
0.83	0.67	2.20
0.82	0.67	2.81
0.40	0.33	1.39
0.36	0.33	1.95
0.64	0.46	3.30
0.77	0.60	3.04
0.52	0.42	2.48
0.45	0.29	2.08
0.57	0.44	2.20
0.25	0.19	2.64
0.30	0.27	2.40
0.57	0.43	2.64
1.00	1.00	1.10
0.69	0.48	3.87
0.27	0.20	3.04
0.68	0.50	2.71
0.28	0.13	2.40
0.40	0.33	1.39
0.69	0.50	2.08
0.24	0.21	2.48
0.32	0.23	3.14
0.49	0.39	3.00
0.28	0.16	2.40
0.22	0.20	2.89
0.50	0.40	1.61
0.43	0.33	1.79
0.77	0.60	1.79
0.63	0.46	3.18
0.73	0.55	3.14
0.55	0.45	2.71
0.54	0.40	3.09
0.73	0.55	3.04
0.60	0.44	2.20
0.85	0.72	2.20
0.73	0.60	2.40
-0.50	-0.33	1.10
0.45	0.33	2.20
0.73	0.50	2.77
0.60	0.43	2.94
0.35	0.25	2.64
0.55	0.42	2.30
0.72	0.54	2.56
0.62	0.39	2.20
0.46	0.36	2.48
0.17	0.17	2.20
0.37	0.35	2.40
0.40	0.33	1.39
0.45	0.31	2.83
0.57	0.43	2.08
0.58	0.41	3.56
0.83	0.73	1.79
0.24	0.07	2.08
-0.60	-0.33	1.39
0.75	0.58	2.48
0.23	0.11	2.20
0.61	0.52	1.95
0.81	0.63	3.18
0.14	0.07	1.79
0.80	0.67	1.39
0.59	0.44	2.94
-1.00	-1.00	1.39
0.81	0.64	2.08
0.43	0.33	1.95
0.89	0.77	2.56
0.32	0.24	1.95
-1.00	-1.00	0.69
-0.40	-0.33	1.39
0.90	0.80	1.61
0.34	0.31	2.56
0.75	0.56	2.40
0.57	0.39	3.42
0.55	0.39	2.48
0.80	0.64	3.00
0.66	0.50	2.71
0.10	0.11	2.30
0.66	0.48	2.77
-0.03	-0.01	2.83
0.57	0.37	3.40
0.49	0.33	2.30
0.56	0.42	3.58
0.35	0.21	2.48
0.62	0.47	2.30
0.51	0.37	3.00
0.40	0.28	2.20
0.77	0.60	2.94
0.66	0.48	3.04
0.82	0.67	2.64
0.83	0.71	2.08
0.59	0.38	2.56
0.31	0.25	2.83
0.76	0.58	3.18
0.77	0.61	2.20
0.72	0.52	2.48
0.54	0.47	1.79
0.67	0.50	2.08
0.71	0.54	2.83
0.86	0.64	3.18
0.82	0.67	2.40
0.40	0.33	1.39
0.63	0.50	2.20
0.50	0.33	1.95
0.79	0.58	3.58
0.76	0.64	2.08
0.74	0.54	3.33
0.87	0.72	2.20
0.49	0.27	2.40
0.60	0.45	3.26
0.48	0.32	2.64
0.65	0.47	2.64
0.70	0.52	2.89
0.71	0.52	1.95
0.55	0.39	3.78
0.65	0.50	2.20
0.50	0.40	1.61
1.00	1.00	1.39
0.38	0.21	2.08
1.00	1.00	1.39
-0.03	0.07	1.79
0.14	0.14	1.95
0.50	0.33	1.10
0.76	0.58	2.48
0.54	0.38	3.53
0.46	0.31	2.71
0.80	0.60	1.61
-0.37	-0.33	1.79
0.01	0.03	2.77
0.50	0.33	1.95
0.46	0.35	3.22
0.70	0.60	1.61
0.80	0.67	1.39
0.81	0.63	3.00
0.38	0.21	2.08
0.09	0.07	1.79
0.70	0.60	1.61
-0.40	-0.33	1.39
0.80	0.60	1.61
0.65	0.49	2.56
0.71	0.62	1.95
0.12	0.07	2.08
0.26	0.24	2.30
0.70	0.51	2.30
0.47	0.32	2.64
0.55	0.44	2.20
0.71	0.57	2.08
0.74	0.64	2.08
0.76	0.64	2.08
0.00	0.00	1.39
1.00	1.00	1.10
0.60	0.40	1.61
0.71	0.47	1.79
0.10	0.00	1.61
0.86	0.71	1.95
0.60	0.40	1.61
0.63	0.48	3.00
0.71	0.52	1.95
0.80	0.67	1.39
0.40	0.33	1.39
0.95	0.83	2.20
0.57	0.42	2.40
1.00	1.00	1.10
0.57	0.42	2.48
0.50	0.36	2.08
0.74	0.52	2.94
0.85	0.68	2.69
0.80	0.60	1.61
0.54	0.41	2.83
0.71	0.60	1.79
0.20	0.00	1.39
0.14	0.07	1.79
0.02	0.09	2.71
0.80	0.67	1.39
-0.41	-0.27	2.48
0.66	0.47	1.79
0.57	0.41	3.04
0.65	0.44	3.26
-1.00	-1.00	1.39
0.51	0.38	2.56
0.86	0.71	1.95
0.57	0.41	2.64
0.80	0.67	1.39
0.66	0.48	3.14
0.57	0.42	2.48
0.73	0.57	3.18
0.27	0.22	2.77
0.79	0.60	3.14
0.71	0.56	2.64
0.29	0.21	2.08
0.65	0.49	2.40
-0.09	-0.07	1.79
0.09	0.20	1.79
0.06	0.05	2.94
0.43	0.33	1.79
0.43	0.35	2.40
1.00	1.00	1.39
0.38	0.25	3.00
0.60	0.47	1.79
0.94	0.82	2.40
0.83	0.70	2.48
0.19	0.00	2.08
1.00	1.00	0.69
0.41	0.30	3.26
0.50	0.40	1.61
0.76	0.56	2.56
0.70	0.60	1.61
0.43	0.24	1.95
0.37	0.33	1.79
0.26	0.23	2.56
0.59	0.38	2.30
-0.50	-0.40	1.61
-0.80	-0.67	1.39
0.89	0.73	1.79
0.81	0.61	3.33
0.61	0.39	2.89
0.80	0.62	3.09
-0.43	-0.33	1.79
0.37	0.28	3.00
0.14	0.07	1.79
0.76	0.57	2.08
0.70	0.60	1.61
-1.00	-1.00	0.69
1.00	1.00	1.10
-0.50	-0.33	1.10
0.14	0.20	1.79
0.31	0.33	1.79
0.89	0.81	1.95
-0.10	-0.07	2.08
0.70	0.50	2.20
0.85	0.67	2.64
0.48	0.36	2.08
0.79	0.64	2.30
1.00	1.00	1.10
0.60	0.50	2.20
0.64	0.50	2.08
0.71	0.50	2.08
0.43	0.33	1.95
0.61	0.41	2.71
0.22	0.11	2.20
0.66	0.51	2.30
0.42	0.30	2.64
0.65	0.51	2.30
0.52	0.39	3.09
-0.80	-0.67	1.39
0.31	0.18	2.89
-0.20	-0.12	2.77
0.61	0.43	3.40
0.54	0.38	4.09
0.80	0.64	2.56
0.66	0.44	3.00
0.90	0.80	1.61
0.70	0.60	1.61
0.70	0.60	1.61
0.61	0.42	2.48
0.59	0.43	2.77
0.94	0.87	1.79
0.70	0.55	3.18
0.28	0.18	3.00
0.61	0.52	1.95
0.60	0.40	1.61
0.49	0.36	2.48
1.00	1.00	0.69
0.62	0.42	2.40
0.00	0.00	1.39
-1.00	-1.00	0.69
0.40	0.33	1.39
0.40	0.33	1.39
-1.00	-1.00	1.39
0.74	0.54	2.56
1.00	1.00	0.69
1.00	1.00	0.69
0.66	0.48	2.77
0.48	0.36	2.08
1.00	1.00	1.39
0.70	0.60	1.61
-0.50	-0.33	1.10
0.74	0.56	2.40
1.00	1.00	0.69
0.48	0.34	2.64
1.00	1.00	1.10
0.10	0.00	1.61
0.86	0.71	1.95
1.00	1.00	1.10
1.00	1.00	1.10
0.77	0.60	1.79
0.41	0.28	2.89
0.30	0.20	1.61
0.58	0.41	2.56
0.32	0.25	2.77
0.32	0.25	2.64
0.53	0.39	2.71
0.26	0.20	1.79
0.44	0.35	2.40
0.40	0.33	1.39
0.68	0.56	2.20
0.79	0.62	2.83
0.36	0.21	2.08
-0.20	-0.20	1.61
1.00	1.00	1.39
0.39	0.24	1.95
0.63	0.61	2.20
0.54	0.42	2.30
0.74	0.55	2.48
0.77	0.60	1.79
0.25	0.23	2.89
-0.80	-0.67	1.39
0.42	0.31	2.56
0.35	0.22	2.71
1.00	1.00	1.10
0.64	0.50	2.08
0.50	0.33	1.10
0.80	0.67	1.39
0.76	0.67	2.40
0.56	0.45	2.94
0.68	0.52	2.77
0.42	0.30	3.04
0.72	0.56	2.30
0.93	0.81	1.95
0.92	0.78	2.20
0.55	0.45	2.40
0.74	0.57	2.83
0.61	0.52	1.95
0.50	0.20	1.61
0.03	-0.02	2.77
0.60	0.43	2.77
0.71	0.53	2.40
0.65	0.44	2.83
0.41	0.29	3.04
0.57	0.41	3.64
0.83	0.66	3.04
0.60	0.47	1.79
0.20	0.20	1.61
0.15	0.15	2.56
0.89	0.73	1.79
0.52	0.35	3.50
0.72	0.54	3.09
0.56	0.42	2.40
0.53	0.39	3.00
0.69	0.57	2.08
0.56	0.41	2.64
0.40	0.33	1.39
0.47	0.42	2.40
0.75	0.62	1.95
0.93	0.81	1.95
0.45	0.34	2.83
0.00	0.00	1.39
0.35	0.31	2.40
-0.60	-0.40	1.61
0.60	0.40	1.61
0.62	0.41	3.30
0.73	0.61	2.20
0.89	0.81	1.95
0.60	0.36	2.08
0.68	0.49	2.56
0.49	0.35	2.40
0.39	0.29	2.30
0.63	0.48	2.48
0.24	0.21	2.08
0.68	0.52	1.95
-0.80	-0.67	1.39
0.50	0.33	1.10
0.57	0.43	2.08
0.61	0.52	1.95
0.79	0.65	2.64
0.74	0.57	2.77
0.35	0.26	2.94
0.67	0.52	3.09
-0.02	0.03	2.56
0.54	0.42	2.30
0.69	0.43	2.08
0.73	0.55	2.48
1.00	1.00	1.39
0.25	0.24	2.40
0.50	0.33	2.20
0.31	0.20	1.79
0.75	0.56	2.56
0.48	0.32	3.50
0.70	0.60	1.61
0.51	0.41	2.56
0.89	0.81	1.95
0.69	0.46	3.04
0.13	0.10	2.64
0.66	0.47	1.79
0.86	0.71	2.40
0.81	0.62	3.26
0.61	0.45	2.48
-0.14	-0.07	2.08
0.74	0.55	3.37
0.41	0.27	2.40
0.62	0.44	3.69
0.61	0.39	2.71
0.20	0.12	2.77
0.85	0.66	3.14
-0.40	-0.33	1.39
0.54	0.33	1.79
0.64	0.49	3.00
0.90	0.73	2.71
0.03	0.07	1.79
0.50	0.33	2.48
1.00	1.00	0.69
0.47	0.31	3.14
0.90	0.83	2.20
0.20	0.00	1.39
0.82	0.71	1.95
0.61	0.52	1.95
0.40	0.33	1.39
0.68	0.50	3.58
0.44	0.35	2.71
0.46	0.31	3.14
0.49	0.36	3.14
0.66	0.48	3.74
0.75	0.59	3.66
0.63	0.53	2.40
0.78	0.56	2.20
0.80	0.61	2.48
0.76	0.56	3.83
0.93	0.80	2.77
0.75	0.62	1.95
0.59	0.33	2.56
0.43	0.29	2.08
0.10	0.14	2.08
-1.00	-1.00	0.69
0.70	0.51	3.22
0.34	0.19	2.64
0.40	0.30	2.71
0.87	0.71	2.40
0.50	0.33	1.10
0.07	0.07	2.08
0.75	0.58	2.89
1.00	1.00	1.10
1.00	1.00	0.69
0.76	0.60	3.56
0.25	0.16	2.40
0.36	0.24	1.95
0.00	0.00	1.39
0.52	0.33	2.20
0.65	0.44	2.20
0.50	0.40	1.61
-0.49	-0.33	1.79
0.57	0.45	2.77
0.37	0.33	1.79
0.55	0.40	3.89
0.81	0.60	2.40
0.39	0.33	1.95
0.75	0.59	3.00
0.20	0.00	1.39
0.96	0.90	1.95
0.40	0.33	1.39
0.51	0.32	2.64
0.36	0.21	2.08
0.77	0.60	1.79
0.37	0.28	3.14
1.00	1.00	1.39
0.10	0.09	2.40
0.54	0.40	3.16
0.37	0.33	1.79
0.50	0.33	1.10
0.30	0.15	2.89
0.60	0.47	1.79
0.60	0.33	1.39
0.50	0.29	2.08
0.20	0.00	1.39
0.28	0.20	2.30
0.50	0.40	1.61
1.00	1.00	1.39
0.68	0.52	1.95
0.75	0.62	1.95
0.30	0.22	2.20
0.57	0.42	3.14
0.50	0.33	1.10
0.54	0.33	1.79
0.40	0.33	1.39
0.72	0.56	2.20
1.00	1.00	0.69
0.21	0.14	1.95
0.30	0.20	1.61
-0.48	-0.28	2.20
0.55	0.36	2.64
0.50	0.38	3.18
0.51	0.36	2.89
0.68	0.52	3.09
0.50	0.33	2.30
-0.09	-0.20	1.79
-1.00	-1.00	1.10
0.48	0.42	2.30
0.89	0.73	1.79
1.00	1.00	0.69
0.50	0.33	1.10
0.71	0.52	3.18
0.79	0.64	2.08
0.38	0.29	2.08
0.49	0.42	2.40
-0.10	0.00	1.61
1.00	1.00	1.10
-0.80	-0.67	1.39
0.20	0.20	1.61
-0.07	-0.05	1.95
0.26	0.20	1.79
0.32	0.21	2.48
0.80	0.60	1.61
0.54	0.38	2.56
-0.71	-0.52	1.95
0.30	0.20	1.61
0.53	0.44	2.56
0.59	0.39	3.09
0.87	0.72	2.20
0.63	0.49	2.64
0.60	0.40	1.61
0.80	0.67	1.39
0.80	0.67	1.39
0.16	0.16	2.40
0.50	0.33	1.10
0.45	0.43	2.08
0.49	0.33	1.79
0.54	0.43	1.95
0.66	0.46	2.83
0.62	0.42	2.40
0.76	0.57	2.08
0.79	0.61	2.48
0.20	0.00	1.39
1.00	1.00	0.69
0.88	0.72	2.20
0.50	0.20	1.61
0.59	0.45	2.71
0.62	0.36	2.48
0.66	0.49	2.94
0.68	0.52	3.30
0.33	0.29	2.08
0.42	0.29	3.00
0.34	0.22	2.83
0.51	0.37	3.33
0.62	0.44	2.20
0.40	0.33	1.39
-0.14	-0.13	2.56
0.31	0.25	2.64
0.48	0.35	3.00
0.62	0.41	2.71
1.00	1.00	1.10
0.63	0.47	3.00
0.45	0.29	2.30
0.54	0.43	1.95
0.29	0.18	2.48
0.39	0.28	3.03
-0.25	-0.14	1.95
0.36	0.27	3.53
-0.40	-0.22	2.20
-0.40	-0.33	1.39
0.62	0.44	3.00
0.32	0.23	2.56
0.56	0.39	2.71
0.46	0.41	1.56
0.90	0.80	1.61
-0.20	-0.15	2.56
0.40	0.28	3.14
0.60	0.44	2.20
0.71	0.62	1.95
0.60	0.47	1.79
0.52	0.33	2.56
0.50	0.35	3.74
0.41	0.29	3.04
0.70	0.50	2.77
0.17	0.11	2.20
0.14	0.13	2.83
0.18	0.11	2.20
0.82	0.62	1.95
0.62	0.50	2.08
0.53	0.41	2.64
0.54	0.37	2.71
0.35	0.26	2.71
0.76	0.58	2.89
0.86	0.71	1.95
0.69	0.50	2.83
0.57	0.52	1.95
0.71	0.53	2.83
0.21	0.21	2.08
0.86	0.71	1.95
1.00	1.00	0.69
0.63	0.49	2.64
-0.31	-0.20	2.30
1.00	1.00	0.69
0.35	0.26	2.56
0.75	0.62	1.95
0.28	0.20	2.89
0.36	0.14	1.95
0.90	0.80	1.61
0.60	0.33	1.79
0.77	0.60	1.79
0.32	0.24	2.48
0.44	0.26	2.71
1.00	1.00	0.69
0.60	0.40	1.61
1.00	1.00	1.10
-0.17	-0.11	2.20
0.50	0.33	1.10
0.71	0.60	1.79
1.00	1.00	1.10
0.83	0.64	2.08
0.68	0.52	1.95
0.09	0.07	1.79
0.86	0.71	1.95
0.45	0.33	2.56
0.44	0.33	2.71
0.85	0.67	2.64
0.74	0.52	2.64
0.36	0.33	1.95
0.60	0.40	1.61
0.69	0.50	2.77
1.00	1.00	0.69
0.40	0.33	1.39
0.32	0.24	2.71
0.73	0.53	2.77
0.42	0.30	2.64
0.61	0.45	2.71
0.52	0.38	2.40
0.85	0.67	2.40
0.32	0.21	2.56
0.50	0.40	1.61
0.54	0.38	3.00
0.90	0.80	1.61
1.00	1.00	0.69
0.20	0.07	1.79
-0.37	-0.20	1.79
0.10	0.05	2.56
0.81	0.71	2.08
0.89	0.73	1.79
0.10	0.00	1.61
0.43	0.30	3.04
0.23	0.22	2.20
0.50	0.33	1.10
0.50	0.34	3.33
0.31	0.20	1.79
-0.21	-0.14	1.95
0.70	0.60	1.61
0.48	0.39	2.20
0.20	0.00	1.39
0.73	0.58	2.77
0.48	0.36	2.08
1.00	1.00	1.10
0.82	0.62	1.95
0.84	0.64	2.71
0.80	0.60	1.61
0.70	0.56	2.89
0.71	0.52	3.00
0.49	0.36	2.64
-1.00	-1.00	0.69
0.71	0.60	1.79
0.66	0.52	2.48
0.83	0.73	1.79
0.68	0.54	2.56
-0.50	-0.33	1.10
0.50	0.33	1.10
0.78	0.62	2.83
0.90	0.80	1.61
0.61	0.45	3.14
-0.07	0.02	2.30
0.69	0.51	2.94
